id_student,code_module,code_presentation,total_clicks,active_days,num_unique_sites
545752,DDD,2014J,423,41,81
545758,CCC,2014J,178,14,18
545758,EEE,2013J,604,34,38
545769,DDD,2013J,1260,83,108
545785,GGG,2013J,414,25,34
545791,FFF,2013B,20,3,7
545803,BBB,2013B,444,26,43
545896,BBB,2013B,6,1,4
545909,FFF,2013B,2653,77,142
545916,FFF,2013J,1790,60,109
545918,FFF,2013B,278,27,35
545944,FFF,2013B,304,18,54
545944,FFF,2013J,418,18,49
545951,FFF,2013B,671,34,58
545962,FFF,2014J,4494,124,197
545964,BBB,2014J,783,58,71
545991,DDD,2013J,439,38,44
545993,DDD,2013B,693,55,79
546000,DDD,2013B,1082,67,103
546019,BBB,2013B,170,7,20
546025,DDD,2014B,409,19,106
546040,DDD,2014B,255,19,47
546048,FFF,2013B,121,7,33
546052,BBB,2013B,495,27,49
546054,DDD,2013B,703,68,144
546065,FFF,2013J,2425,88,115
546071,FFF,2014B,6126,175,183
546074,DDD,2013B,2195,120,138
546089,DDD,2013B,820,41,96
546097,GGG,2013J,621,30,40
546136,BBB,2013B,308,25,19
546139,CCC,2014J,228,23,19
546141,FFF,2013B,148,3,8
546157,BBB,2013B,289,25,24
546164,FFF,2013B,381,21,41
546191,DDD,2013B,784,65,103
546192,GGG,2013J,524,36,36
546196,BBB,2013J,556,42,60
546202,BBB,2013B,351,27,26
546202,BBB,2014B,488,41,24
546215,FFF,2013B,4506,143,192
546221,DDD,2013B,2444,144,152
546243,FFF,2013B,411,12,46
546250,BBB,2014J,284,28,50
546262,FFF,2013B,1130,56,103
546286,GGG,2014J,494,54,51
546293,DDD,2013B,123,11,21
546299,DDD,2014B,192,20,24
546299,DDD,2014J,272,49,71
546302,BBB,2014B,12,4,4
546322,BBB,2013B,567,39,41
546329,FFF,2013B,1910,71,109
546333,BBB,2013B,3,1,3
546339,DDD,2013B,322,35,33
546348,FFF,2013B,4695,158,179
546394,FFF,2014B,204,10,21
546396,FFF,2013B,731,35,75
546400,CCC,2014B,26,4,6
546400,CCC,2014J,1,1,1
546400,EEE,2014B,26,7,6
546400,EEE,2014J,1,1,1
546403,DDD,2013B,75,6,13
546403,DDD,2014B,533,46,42
546407,BBB,2013B,3750,111,53
546408,FFF,2013B,769,35,66
546412,FFF,2013B,2438,105,105
546428,BBB,2013B,3185,119,41
546431,FFF,2013B,169,12,33
546439,FFF,2013B,1716,45,97
546455,BBB,2013B,27,6,7
546457,GGG,2013J,357,21,30
546464,FFF,2013B,7366,171,277
546480,FFF,2013J,2622,92,133
546500,BBB,2013B,809,41,40
546533,BBB,2013B,1406,98,61
546547,FFF,2013J,1384,36,99
546547,FFF,2014J,4894,81,164
546563,FFF,2013B,2334,85,110
546583,FFF,2013B,6946,231,191
546584,DDD,2014B,1823,150,244
546604,EEE,2013J,1529,95,55
546609,BBB,2013B,649,65,45
546627,FFF,2014B,2951,73,142
546632,BBB,2013B,1424,110,66
546634,CCC,2014J,289,21,15
546643,FFF,2013J,602,29,28
546645,FFF,2014J,3403,157,115
546654,CCC,2014J,992,105,33
546654,DDD,2014B,1384,138,92
546675,CCC,2014B,130,25,10
546675,DDD,2013B,1460,97,98
546681,BBB,2013B,55,1,7
546682,FFF,2013B,4102,170,193
546685,BBB,2013B,1414,137,47
546722,DDD,2013J,1669,130,180
546724,GGG,2014J,696,56,40
546747,DDD,2013B,3,1,2
546749,BBB,2013B,1653,138,63
546754,GGG,2013J,17,3,8
546773,DDD,2014J,490,24,58
546780,FFF,2013B,1165,81,80
546804,DDD,2013B,428,39,66
546809,DDD,2013J,71,7,6
546811,BBB,2013B,142,13,16
546826,DDD,2013B,1660,116,148
546830,CCC,2014B,89,7,14
546830,DDD,2013B,1304,97,113
546837,BBB,2013B,915,70,53
546843,BBB,2013B,310,17,40
546852,DDD,2013J,1047,89,130
546861,DDD,2013B,58,5,15
546862,DDD,2013B,4293,218,258
546868,FFF,2013B,534,27,39
546909,BBB,2013B,713,46,67
546912,FFF,2013B,2749,153,147
546921,BBB,2013B,519,25,89
546925,FFF,2013B,4352,132,213
546932,FFF,2013B,2409,95,115
546934,CCC,2014J,271,18,23
546934,FFF,2013J,3299,101,120
546941,BBB,2013J,790,75,38
546947,BBB,2013B,1094,41,41
546953,DDD,2013B,1853,79,233
546958,BBB,2013B,218,16,20
546961,FFF,2014B,2511,93,125
547014,FFF,2013B,5532,188,250
547018,BBB,2014B,464,25,26
547128,FFF,2013B,2013,62,102
547128,FFF,2014B,2223,67,105
547153,CCC,2014J,1569,50,72
547153,EEE,2014J,1083,62,43
547154,FFF,2013J,3602,188,120
547155,GGG,2014B,223,27,28
547165,BBB,2013B,371,20,29
547173,EEE,2013J,1050,43,41
547192,BBB,2013B,561,41,40
547228,FFF,2013B,4150,173,141
547252,DDD,2013B,572,24,61
547259,BBB,2013B,1406,96,75
547267,BBB,2013B,30,2,8
547287,CCC,2014B,3092,172,100
547302,FFF,2013B,1649,23,79
547303,BBB,2013B,25,2,10
547311,BBB,2013J,756,60,85
547332,CCC,2014B,2159,101,82
547334,GGG,2014J,54,4,12
547347,FFF,2014J,1765,83,91
547349,DDD,2013B,1895,100,313
547372,BBB,2013B,39,8,7
547378,DDD,2013J,189,27,25
547390,BBB,2013B,97,12,10
547393,FFF,2013J,3390,96,115
547399,FFF,2013B,2430,94,127
547400,FFF,2013B,1692,66,96
547403,BBB,2013B,982,46,48
547408,BBB,2014J,1483,45,72
547409,BBB,2013B,124,16,21
547413,CCC,2014B,1323,71,73
547413,FFF,2014B,2798,110,129
547424,EEE,2013J,2310,114,63
547427,BBB,2013B,569,37,31
547445,DDD,2013B,1424,118,127
547448,DDD,2013J,1740,101,137
547466,BBB,2013B,597,42,40
547486,DDD,2013B,343,28,70
547487,BBB,2014B,406,27,45
547506,CCC,2014J,224,16,25
547506,FFF,2014B,1711,59,71
547534,FFF,2013B,448,17,32
547556,BBB,2014B,268,32,39
547569,FFF,2014B,1219,29,55
547571,CCC,2014B,395,24,32
547581,FFF,2013B,6846,186,233
547584,DDD,2013J,471,28,47
547593,FFF,2013J,30,1,12
547609,FFF,2013B,17,8,4
547612,CCC,2014J,776,42,69
547620,BBB,2013B,310,18,21
547629,DDD,2013B,1014,64,168
547629,DDD,2014B,602,45,98
547663,BBB,2013B,108,6,19
547666,FFF,2013B,402,13,37
547679,DDD,2013B,2481,90,167
547680,FFF,2014B,5479,100,269
547685,EEE,2014B,228,7,13
547689,BBB,2013B,1294,97,46
547690,BBB,2013B,1188,63,55
547697,BBB,2013B,229,18,23
547718,BBB,2013J,545,51,19
547737,DDD,2013J,1489,159,136
547755,BBB,2013B,1120,28,34
547757,BBB,2013B,1753,125,59
547773,FFF,2013J,2382,116,120
547784,DDD,2013B,1675,127,117
547784,DDD,2013J,446,62,52
547786,DDD,2014B,490,30,56
547786,DDD,2014J,2,1,1
547787,DDD,2013B,9,1,5
547788,BBB,2014J,1297,93,81
547816,CCC,2014B,22,1,3
547816,DDD,2014B,2,1,1
547841,BBB,2013B,957,70,47
547873,BBB,2013B,357,75,38
547876,FFF,2013B,299,12,37
547884,FFF,2013B,878,42,68
547884,FFF,2014B,863,9,15
547892,BBB,2013B,571,55,39
547897,DDD,2013B,93,8,18
547902,BBB,2013B,603,54,35
547903,BBB,2013B,7353,207,81
547953,FFF,2013B,1747,68,109
547979,BBB,2013J,12,2,5
547986,CCC,2014B,213,15,16
547986,DDD,2013B,889,73,121
548027,DDD,2013J,2244,128,142
548043,FFF,2013B,129,6,24
548057,FFF,2013B,2130,36,96
548069,DDD,2013B,1875,92,204
548087,FFF,2013B,5878,195,118
548090,BBB,2013B,2975,166,66
548095,FFF,2013B,3322,124,189
548099,FFF,2013B,5844,196,232
548106,BBB,2013B,54,2,8
548120,AAA,2014J,804,81,62
548124,BBB,2013B,468,40,29
548132,DDD,2013B,433,19,31
548173,DDD,2013B,775,43,103
548173,DDD,2013J,1290,80,98
548180,FFF,2013B,519,22,43
548190,GGG,2013J,883,87,55
548197,BBB,2013J,636,51,61
548219,FFF,2013B,5501,140,181
548241,BBB,2013B,501,51,50
548255,BBB,2013B,1875,86,67
548261,CCC,2014B,623,35,49
548261,EEE,2014B,536,32,31
548267,DDD,2013B,1201,88,155
548271,DDD,2013B,674,75,96
548275,BBB,2013B,905,98,44
548292,DDD,2014B,2311,131,199
548296,BBB,2014B,55,6,15
548301,DDD,2013J,1507,84,165
548307,BBB,2013B,196,20,35
548312,FFF,2013B,3999,137,267
548334,BBB,2013B,839,36,58
548344,BBB,2013B,53,5,6
548352,FFF,2013B,4155,97,187
548355,BBB,2013B,5,2,4
548371,DDD,2013B,27,6,11
548371,DDD,2014B,54,6,24
548383,CCC,2014B,115,18,17
548386,CCC,2014B,3645,74,84
548388,GGG,2013J,272,30,27
548403,BBB,2013B,55,5,10
548415,FFF,2013B,2801,53,117
548420,DDD,2013B,129,8,26
548424,FFF,2014B,6133,201,215
548439,BBB,2013B,714,71,50
548445,BBB,2014B,279,25,38
548459,FFF,2013B,7322,235,184
548473,DDD,2013B,1776,96,112
548486,DDD,2014J,99,6,34
548488,BBB,2013B,189,18,22
548500,DDD,2014B,545,44,83
548504,BBB,2013B,429,67,42
548508,FFF,2013J,4209,166,138
548509,CCC,2014B,2074,145,117
548521,FFF,2013B,5207,175,194
548535,DDD,2013B,1091,99,103
548547,FFF,2013B,1092,96,95
548547,FFF,2013J,950,40,64
548573,FFF,2013B,2496,63,131
548573,FFF,2014B,505,22,42
548578,GGG,2014B,667,22,23
548585,BBB,2013B,813,51,77
548602,CCC,2014B,338,50,22
548602,DDD,2013B,604,67,71
548617,BBB,2013B,736,41,70
548642,BBB,2013B,299,35,23
548650,DDD,2013B,188,18,42
548666,FFF,2013J,4111,162,172
548677,CCC,2014B,1505,142,84
548677,DDD,2013B,2543,200,193
548679,DDD,2013B,197,13,36
548693,FFF,2013J,126,14,53
548714,BBB,2013B,1006,84,51
548722,FFF,2013J,5941,166,143
548739,DDD,2013B,24,3,11
548741,FFF,2013B,180,7,28
548744,BBB,2013B,481,49,39
548759,FFF,2013B,8269,234,228
548764,CCC,2014B,1641,32,55
548764,FFF,2013B,2376,29,82
548773,DDD,2013B,73,4,20
548791,BBB,2013B,448,30,51
548797,DDD,2013B,281,15,42
548800,BBB,2013B,81,3,13
548807,EEE,2014J,1120,55,48
548813,BBB,2013B,22,1,9
548819,FFF,2013B,15,1,3
548825,DDD,2013J,566,46,65
548831,BBB,2013B,10,1,2
548834,BBB,2013B,1697,103,60
548838,BBB,2013B,378,28,56
548839,BBB,2013B,476,29,49
548843,BBB,2013B,971,80,78
548844,BBB,2014B,205,30,20
548851,DDD,2013J,315,21,82
548851,DDD,2014J,16,1,9
548854,CCC,2014B,888,103,74
548857,FFF,2013B,3882,133,147
548861,EEE,2013J,2191,82,61
548869,DDD,2013B,545,34,57
548871,BBB,2013B,323,44,28
548872,DDD,2013B,62,7,12
548884,BBB,2013B,493,45,29
548885,BBB,2013B,483,41,41
548893,FFF,2013B,155,5,32
548899,BBB,2013J,386,44,37
548900,BBB,2013B,28,3,9
548921,BBB,2013B,418,46,25
548922,CCC,2014J,101,9,13
548924,BBB,2013B,263,19,29
548926,CCC,2014J,170,8,9
548926,FFF,2013B,1488,46,69
548926,FFF,2014B,66,7,8
548935,BBB,2013B,1363,129,65
548938,FFF,2013B,461,24,42
548948,FFF,2013B,523,35,69
548954,BBB,2013B,124,16,11
548959,DDD,2013B,778,55,90
548969,FFF,2013B,623,40,58
548981,BBB,2013B,99,11,17
548992,EEE,2013J,274,22,19
548992,EEE,2014B,163,35,20
548993,DDD,2013B,343,26,46
548994,EEE,2013J,1450,85,49
548996,DDD,2013B,2383,117,201
549009,BBB,2013B,58,8,21
549014,FFF,2013B,966,24,45
549032,DDD,2013J,982,64,112
549038,DDD,2013B,2283,138,187
549047,BBB,2013B,598,74,50
549056,FFF,2013B,523,19,61
549065,FFF,2013B,9374,189,258
549078,BBB,2013B,249,38,37
549078,BBB,2014B,86,23,11
549087,BBB,2014B,1,1,1
549093,FFF,2013B,255,25,33
549095,DDD,2013B,1833,97,122
549106,BBB,2013B,360,11,21
549113,CCC,2014J,174,10,9
549113,DDD,2013J,802,83,55
549125,DDD,2013B,816,79,99
549129,BBB,2013J,322,22,44
549135,DDD,2013B,801,63,97
549139,EEE,2013J,68,4,8
549143,BBB,2013B,72,4,19
549149,FFF,2013B,223,8,34
549156,DDD,2013B,21,1,15
549158,BBB,2013B,235,28,36
549160,DDD,2014B,208,18,57
549190,BBB,2014B,123,12,22
549196,BBB,2013B,676,75,60
549204,BBB,2013B,119,8,30
549213,DDD,2013B,1011,81,77
549219,FFF,2014J,4043,125,127
549226,BBB,2013J,274,28,25
549239,FFF,2013B,4530,153,194
549261,BBB,2013B,556,71,40
549262,EEE,2013J,811,73,51
549278,BBB,2013B,22,1,6
549283,DDD,2013B,741,56,96
549288,BBB,2014J,54,8,13
549300,FFF,2013J,3023,76,166
549311,FFF,2013B,119,14,24
549321,FFF,2014J,3040,96,184
549334,DDD,2013B,77,9,24
549337,DDD,2013J,159,12,24
549343,FFF,2013B,6163,137,216
549354,DDD,2013B,154,20,31
549361,DDD,2013B,944,98,70
549369,FFF,2013B,2659,70,155
549370,FFF,2013B,3630,93,144
549391,BBB,2013B,442,17,26
549397,FFF,2013J,4644,159,231
549401,EEE,2014B,388,20,24
549410,FFF,2013B,528,29,72
549420,FFF,2013B,5907,159,261
549424,DDD,2013B,1331,106,110
549424,DDD,2013J,37,6,2
549439,CCC,2014J,1076,67,75
549445,BBB,2013J,889,40,60
549498,DDD,2013B,22,1,8
549504,FFF,2013B,1012,44,64
549505,FFF,2013B,27,4,10
549512,BBB,2013B,179,8,23
549513,FFF,2013B,1266,34,84
549517,FFF,2013B,5404,160,206
549523,FFF,2013J,725,29,64
549523,FFF,2014J,2346,37,95
549537,FFF,2013B,3072,112,127
549545,DDD,2013B,1601,134,144
549568,BBB,2013B,580,51,80
549575,DDD,2013B,30,4,15
549586,BBB,2013J,272,18,33
549590,BBB,2013B,127,4,16
549596,FFF,2013B,2433,77,147
549601,DDD,2013J,3166,159,223
549603,GGG,2014B,20,5,4
549622,BBB,2013B,2,1,1
549626,DDD,2014J,372,50,77
549626,FFF,2013B,4638,124,208
549636,CCC,2014B,1071,63,54
549648,FFF,2013J,2034,65,140
549651,BBB,2013B,547,44,27
549670,FFF,2013B,92,3,13
549677,CCC,2014J,527,21,33
549681,EEE,2013J,2202,118,56
549684,DDD,2013B,2084,161,211
549687,CCC,2014J,909,70,60
549690,DDD,2013B,732,44,98
549698,DDD,2013B,1231,112,140
549706,CCC,2014J,1646,69,88
549706,FFF,2013B,2642,63,155
549710,DDD,2013B,1541,96,139
549713,BBB,2013B,75,11,9
549731,DDD,2013B,1309,110,138
549732,BBB,2013B,241,22,25
549745,BBB,2013J,290,22,16
549751,FFF,2013B,2633,74,114
549754,BBB,2013B,2074,81,46
549769,CCC,2014J,1483,48,66
549775,BBB,2014J,1483,62,91
549783,CCC,2014J,4844,147,126
549783,DDD,2013B,2214,179,202
549790,FFF,2013B,4118,112,169
549792,FFF,2013B,851,36,87
549792,FFF,2014B,1698,39,87
549795,DDD,2013B,1841,124,181
549825,FFF,2013B,1525,37,89
549847,FFF,2014J,5034,188,183
549862,BBB,2013B,337,25,27
549872,DDD,2013B,1341,79,105
549873,BBB,2013B,369,20,48
549873,BBB,2013J,51,5,13
549887,GGG,2013J,976,56,60
549888,CCC,2014J,696,46,53
549892,BBB,2014B,242,18,30
549897,DDD,2013B,541,23,197
549898,FFF,2013B,2660,106,107
549904,FFF,2013B,6,1,2
549907,BBB,2013B,235,28,20
549909,GGG,2013J,787,38,37
549913,DDD,2013B,1515,149,84
549918,BBB,2013J,7195,223,70
549922,CCC,2014J,21,6,4
549922,EEE,2014J,1860,122,47
549928,CCC,2014B,87,17,14
549928,DDD,2013B,339,33,62
549951,CCC,2014B,516,48,45
549960,EEE,2013J,2862,142,58
549973,GGG,2013J,121,7,12
550003,FFF,2014B,309,11,28
550024,FFF,2013B,3199,50,104
550025,EEE,2013J,1948,101,57
550026,FFF,2013B,1307,35,78
550038,FFF,2014B,3682,105,136
550046,DDD,2014B,1067,105,76
550051,BBB,2013B,25,3,6
550059,EEE,2013J,1237,38,31
550064,DDD,2013B,1415,104,119
550077,BBB,2013B,5618,194,60
550081,BBB,2014J,961,129,28
550092,CCC,2014B,665,34,45
550092,DDD,2013B,1327,99,119
550095,FFF,2013B,198,13,31
550097,FFF,2014B,2271,72,129
550098,BBB,2013B,1456,86,95
550106,BBB,2013B,1342,46,20
550123,FFF,2013B,4122,108,135
550142,DDD,2013B,607,53,74
550142,DDD,2013J,182,28,14
550142,DDD,2014J,401,45,26
550163,BBB,2013B,77,7,16
550183,DDD,2013B,142,8,36
550197,EEE,2014B,163,8,25
550209,BBB,2013B,1203,101,42
550245,BBB,2014J,227,31,41
550246,FFF,2013B,399,18,52
550246,FFF,2014B,19,6,9
550269,BBB,2014B,149,17,9
550272,FFF,2013B,2611,78,128
550278,BBB,2013B,415,18,35
550287,FFF,2013B,3947,140,225
550322,BBB,2013B,353,34,18
550331,DDD,2013J,1280,112,148
550342,BBB,2013B,2357,138,47
550348,DDD,2013B,330,25,51
550354,BBB,2013B,778,90,53
550357,EEE,2014B,1399,85,53
550358,DDD,2014J,275,24,55
550359,FFF,2013J,379,11,43
550371,DDD,2013B,283,14,47
550377,FFF,2013B,637,28,63
550380,DDD,2013J,351,30,57
550380,DDD,2014J,536,65,67
550381,BBB,2013B,1746,93,44
550383,AAA,2013J,910,66,46
550393,CCC,2014J,150,12,18
550393,EEE,2013J,833,39,46
550400,BBB,2013B,3343,95,65
550403,BBB,2013B,1548,122,47
550412,BBB,2013J,198,16,18
550420,FFF,2014J,3884,100,153
550428,BBB,2013B,215,17,20
550429,BBB,2013B,3635,110,112
550435,FFF,2013B,1866,59,112
550470,FFF,2013B,5348,186,258
550477,FFF,2013J,537,40,66
550495,FFF,2013B,5344,140,201
550498,FFF,2014B,295,19,37
550515,GGG,2014B,809,63,43
550520,BBB,2013B,567,40,43
550521,DDD,2013B,28,3,11
550545,CCC,2014B,2638,98,68
550545,CCC,2014J,715,55,43
550545,DDD,2013B,4519,184,201
550549,BBB,2013B,290,24,29
550556,FFF,2013J,4604,109,160
550559,BBB,2013J,118,8,18
550573,EEE,2014J,1237,79,47
550597,BBB,2013B,434,27,39
550604,DDD,2013B,2683,161,233
550610,FFF,2013B,18,2,8
550613,BBB,2013B,1110,85,79
550617,FFF,2013B,216,16,29
550638,DDD,2014B,849,59,85
550651,FFF,2013B,3192,116,145
550657,DDD,2013B,199,18,39
550662,GGG,2014B,157,14,17
550668,BBB,2013B,428,30,39
550702,CCC,2014J,1438,80,78
550703,FFF,2014J,6205,142,220
550707,BBB,2013B,664,59,75
550708,BBB,2013B,794,58,41
550711,DDD,2013B,461,29,75
550725,DDD,2013B,1175,114,120
550736,FFF,2013B,4783,140,226
550758,GGG,2014B,543,41,26
550762,DDD,2013B,1601,99,134
550763,FFF,2013B,7193,195,249
550777,BBB,2013B,344,10,16
550787,FFF,2013B,4599,70,174
550792,FFF,2013B,9265,195,244
550797,FFF,2013B,3947,110,184
550802,FFF,2013B,1877,39,101
550812,CCC,2014B,253,29,22
550812,EEE,2014B,901,52,42
550813,FFF,2013B,1671,51,114
550814,CCC,2014J,362,44,29
550814,DDD,2013J,434,49,89
550853,FFF,2013B,5398,128,197
550865,DDD,2013B,1534,158,153
550866,FFF,2013B,1240,62,90
550867,BBB,2013B,450,45,11
550880,BBB,2013J,495,60,39
550893,CCC,2014B,37,8,12
550893,DDD,2013B,596,36,79
550893,DDD,2014B,197,20,33
550898,BBB,2013B,297,43,21
550903,FFF,2014B,8660,186,270
550909,FFF,2013B,1223,54,89
550921,BBB,2013B,4391,221,44
550923,BBB,2013B,279,32,31
550925,FFF,2014B,2560,110,133
550933,FFF,2013B,3387,99,105
550941,BBB,2013J,1630,72,42
550960,BBB,2013B,762,49,42
550961,FFF,2013B,376,40,45
550963,BBB,2013B,674,47,32
550974,DDD,2013B,116,13,23
551000,BBB,2014J,546,41,43
551017,EEE,2013J,665,34,38
551027,FFF,2013B,8008,142,163
551031,BBB,2013J,859,81,64
551032,BBB,2013B,676,61,64
551052,FFF,2013B,305,14,40
551053,BBB,2013B,674,49,36
551053,BBB,2014B,66,9,8
551058,FFF,2013B,5864,148,130
551061,FFF,2013B,397,12,46
551080,BBB,2013B,1349,51,43
551109,DDD,2014B,108,12,35
551115,CCC,2014B,2571,139,85
551117,EEE,2014J,188,5,21
551126,DDD,2013J,1709,102,190
551129,BBB,2013B,137,12,21
551134,FFF,2013B,295,10,52
551136,BBB,2013J,11,3,4
551137,FFF,2013B,43,3,12
551142,FFF,2013B,1983,67,85
551156,FFF,2013B,1,1,1
551158,CCC,2014J,2123,47,61
551169,DDD,2013B,2394,140,158
551171,DDD,2014B,1131,55,138
551172,BBB,2013B,128,5,13
551182,EEE,2013J,65,11,9
551182,EEE,2014J,1605,72,39
551183,DDD,2013B,872,94,94
551190,FFF,2013B,70,4,12
551205,BBB,2013J,120,17,19
551212,FFF,2013B,3640,139,172
551214,CCC,2014J,401,73,33
551214,DDD,2013J,749,73,86
551219,BBB,2013J,791,113,35
551220,CCC,2014J,243,17,51
551234,BBB,2013J,8226,238,74
551237,BBB,2014J,209,8,31
551242,BBB,2014J,1770,75,88
551245,FFF,2013J,4328,168,135
551252,BBB,2014B,1094,96,46
551258,FFF,2013B,2765,86,121
551267,CCC,2014B,1489,88,88
551274,BBB,2013B,6,1,5
551276,BBB,2014J,38,2,7
551277,FFF,2013J,1052,71,60
551282,BBB,2013B,552,30,40
551287,FFF,2013B,306,16,44
551299,FFF,2013J,1236,53,92
551304,CCC,2014B,2626,125,94
551311,FFF,2013B,2979,92,173
551332,CCC,2014J,782,30,30
551332,DDD,2014J,308,22,25
551334,DDD,2013B,2803,200,189
551340,DDD,2014B,61,4,13
551347,BBB,2013J,563,44,43
551354,FFF,2013J,3933,137,140
551375,DDD,2013B,3597,148,193
551389,GGG,2013J,712,47,49
551397,CCC,2014J,4560,167,108
551397,FFF,2013B,6772,202,298
551399,FFF,2013J,1746,103,142
551427,DDD,2014B,181,19,32
551430,EEE,2013J,433,23,32
551440,DDD,2014J,74,8,34
551456,DDD,2013J,357,42,60
551478,CCC,2014B,644,51,76
551478,DDD,2013B,774,74,89
551480,BBB,2013B,526,53,39
551482,FFF,2013B,15,1,4
551487,BBB,2013B,732,94,62
551495,FFF,2013B,1738,50,90
551515,BBB,2014B,1088,105,74
551528,CCC,2014B,239,14,25
551528,EEE,2014B,397,27,18
551528,FFF,2013B,1938,85,104
551545,GGG,2013J,101,11,17
551550,DDD,2013B,3014,164,189
551557,FFF,2013J,1960,54,95
551562,GGG,2014B,165,14,28
551573,DDD,2013B,1920,147,169
551576,BBB,2013B,1175,122,46
551583,FFF,2013B,3260,82,104
551589,CCC,2014J,36,5,8
551589,EEE,2014J,126,10,15
551595,DDD,2014J,148,19,24
551602,FFF,2013B,2894,96,119
551604,CCC,2014B,967,38,31
551628,BBB,2013J,40,4,9
551636,FFF,2014B,20,2,7
551655,BBB,2013B,94,8,18
551666,DDD,2013B,629,43,93
551674,DDD,2013J,244,11,48
551688,FFF,2013B,1687,60,88
551702,BBB,2013B,269,36,32
551706,BBB,2013B,402,49,41
551714,BBB,2013B,507,31,34
551715,BBB,2013B,3286,161,67
551716,BBB,2013B,730,45,52
551718,BBB,2014B,868,27,80
551730,FFF,2013B,857,36,65
551745,FFF,2013J,322,9,48
551759,BBB,2013B,5,1,3
551760,DDD,2013J,809,77,51
551764,FFF,2013B,109,7,21
551770,BBB,2013B,450,34,37
551772,CCC,2014J,519,39,30
551774,DDD,2013J,148,11,21
551791,CCC,2014J,111,7,14
551791,FFF,2013B,1940,70,103
551796,FFF,2013B,3430,98,145
551802,BBB,2013J,487,38,62
551805,FFF,2013B,1740,97,105
551812,FFF,2013J,4699,128,144
551814,DDD,2014B,670,78,110
551836,BBB,2013J,471,59,21
551856,CCC,2014B,373,18,51
551856,EEE,2014B,248,14,29
551886,BBB,2013B,2290,143,83
551895,BBB,2013B,558,70,33
551902,CCC,2014B,1713,46,43
551906,BBB,2013B,1165,67,43
551922,BBB,2014J,385,30,31
551938,BBB,2013B,434,32,45
551953,BBB,2014B,199,19,20
551954,BBB,2013B,1156,90,68
551979,DDD,2013B,40,5,18
551985,BBB,2013B,1,1,1
552003,DDD,2014B,1917,161,174
552007,BBB,2013B,516,66,67
552017,BBB,2013B,1184,111,91
552025,BBB,2013B,420,18,23
552025,BBB,2014B,21,3,2
552030,DDD,2013B,40,7,17
552039,BBB,2013B,880,48,30
552057,FFF,2013B,502,33,49
552067,EEE,2014B,1317,120,62
552069,BBB,2013B,34,2,11
552104,FFF,2013J,5671,166,261
552110,BBB,2013B,2073,105,51
552114,DDD,2013B,751,44,68
552114,DDD,2014J,852,87,72
552116,BBB,2013J,623,72,56
552135,BBB,2013B,300,19,39
552142,FFF,2013B,1411,78,96
552166,CCC,2014B,646,28,36
552166,DDD,2013B,1296,96,164
552173,FFF,2014J,5964,200,181
552177,BBB,2013J,29,4,13
552192,DDD,2013J,10,1,4
552205,BBB,2013J,1046,80,23
552220,CCC,2014J,725,31,42
552222,BBB,2013B,274,50,19
552234,CCC,2014B,906,22,39
552255,CCC,2014J,54,7,6
552255,DDD,2013B,63,5,16
552255,DDD,2014B,297,40,53
552273,BBB,2013B,719,71,31
552282,DDD,2013J,446,39,42
552284,FFF,2013B,138,5,25
552284,FFF,2014B,1556,23,63
552313,DDD,2013J,1569,85,176
552320,FFF,2013B,1406,47,85
552327,DDD,2013B,120,9,15
552339,BBB,2013J,2461,168,47
552374,FFF,2013B,2495,94,92
552395,FFF,2013B,2815,103,116
552395,FFF,2014B,24,2,6
552399,BBB,2013J,969,104,62
552441,CCC,2014B,4147,186,114
552441,EEE,2014J,2914,148,65
552450,FFF,2013B,3692,93,149
552475,CCC,2014J,170,3,23
552485,EEE,2013J,514,16,26
552486,GGG,2014B,608,61,55
552491,FFF,2013B,2764,107,147
552498,CCC,2014B,238,11,15
552498,CCC,2014J,478,41,18
552509,GGG,2014B,262,25,31
552515,BBB,2013J,93,5,12
552535,BBB,2013B,191,30,27
552537,DDD,2013J,237,34,25
552560,FFF,2013B,193,14,21
552567,FFF,2013B,655,18,50
552580,FFF,2013B,333,18,38
552590,CCC,2014B,252,20,42
552622,BBB,2013J,2518,144,56
552635,DDD,2013B,1432,119,158
552640,BBB,2013B,1,1,1
552648,FFF,2013B,2812,75,162
552648,FFF,2014B,1349,28,67
552656,BBB,2014B,1008,23,33
552661,DDD,2013B,2143,160,234
552666,CCC,2014J,394,20,30
552667,BBB,2013B,626,57,61
552698,BBB,2014J,640,48,56
552701,BBB,2013B,458,45,68
552708,FFF,2013B,4560,105,168
552718,BBB,2013B,232,19,12
552719,BBB,2013B,3,1,3
552721,FFF,2013B,2748,50,104
552740,FFF,2013B,490,23,57
552747,DDD,2013J,4277,223,207
552749,BBB,2013B,522,17,14
552750,GGG,2013J,486,37,32
552789,DDD,2013B,1137,81,77
552795,EEE,2013J,1767,102,59
552822,BBB,2013B,1019,89,30
552824,DDD,2013B,30,2,10
552826,BBB,2013B,566,33,44
552832,FFF,2014J,65,3,15
552834,FFF,2013B,1670,76,80
552859,BBB,2013B,407,44,49
552865,BBB,2013J,2,2,1
552883,BBB,2013J,54,6,8
552894,BBB,2013B,962,63,40
552896,BBB,2014B,338,30,33
552898,DDD,2013J,601,71,59
552902,BBB,2013B,500,49,30
552908,DDD,2014B,431,34,48
552913,CCC,2014B,432,45,38
552914,BBB,2013B,2504,134,32
